bulk_type,purpose,vessel,collection_date,origin,partner_faculty,site_name_rep_detail,team,gps,mgmt_type,site_id,replicate,sample_id,google_img_id,date_arrival_at_jhu,status,date_sent_for_soil_analysis,date_sent_for_novaseq,date_sent_for_nanopore,date_sent_for_revio,sequencing_facility,As_EPA3051,Cd_EPA3051,Cr_EPA3051,Cu_EPA3051,Ni_EPA3051,Pb_EPA3051,Zn_EPA3051,water_pH,A-E_Buffer_pH,OM_by_LOI_pct,P_Mehlich3,K_Mehlich3,Ca_Mehlich3,Mg_Mehlich3,Mn_Mehlich3,Zn_Mehlich3,Cu_Mehlich3,Fe_Mehlich3,B_Mehlich3,S_Mehlich3,Na_Mehlich3,Al_Mehlich3,Est_CEC,Base_Sat_pct,P_Sat_ratio
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,BP Grassland Composite,"Ray Enke, Myron Blosser, HHS & JMU students","38.0856, -78.87687","Unmanaged: wild plants/weeds, forest, or grassland",H02,1,Soil_H02_1,1ITltDaQTxt3eOcCWuqPz6rP9gu6gCdxD,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,BP Grassland Composite,"Ray Enke, Myron Blosser, HHS & JMU students","38.0856, -78.87687","Unmanaged: wild plants/weeds, forest, or grassland",H02,2,Soil_H02_2,1ITltDaQTxt3eOcCWuqPz6rP9gu6gCdxD,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,BP Park Composite (Enke BP field),"Ray Enke, Myron Blosser, HHS & JMU students","38.0845, -78.87622","Unmanaged: wild plants/weeds, forest, or grassland",H03,1,Soil_H03_1,194C_HtrMu6rJqntFHYMB8h412-2enHuS,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,BP Park Composite (Enke BP field),"Ray Enke, Myron Blosser, HHS & JMU students","38.0845, -78.87622","Unmanaged: wild plants/weeds, forest, or grassland",H03,2,Soil_H03_2,194C_HtrMu6rJqntFHYMB8h412-2enHuS,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,RP Woods Composite,"Ray Enke, Myron Blosser, HHS & JMU students","38.06631, -78.90991","Unmanaged: wild plants/weeds, forest, or grassland",H04,1,Soil_H04_1,1iSHkJRdzSv2e0gVse4C5v5DweCCIEIUQ,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,RP Woods Composite,"Ray Enke, Myron Blosser, HHS & JMU students","38.06631, -78.90991","Unmanaged: wild plants/weeds, forest, or grassland",H04,2,Soil_H04_2,1iSHkJRdzSv2e0gVse4C5v5DweCCIEIUQ,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,RP Bank Composite,"Ray Enke, Myron Blosser, HHS & JMU students","38.06538, -78.90738","Unmanaged: wild plants/weeds, forest, or grassland",H05,1,Soil_H05_1,12DpB2mP9Jcwjv6iAPzwRIGxVFtMwiUEe,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,2/20/2024,"Waynesboro, VA",Ray Enke,RP Bank Composite,"Ray Enke, Myron Blosser, HHS & JMU students","38.06538, -78.90738","Unmanaged: wild plants/weeds, forest, or grassland",H05,2,Soil_H05_2,12DpB2mP9Jcwjv6iAPzwRIGxVFtMwiUEe,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,8/28/2024,"Anoka, MN",Mel Melendrez-Vallard,Miss #1 rep #1,"Mel Melendrez-Vallard (Myself), Zainab Aljabri, Ellie Anderson, Yasmeen Balayah, Jesse Blick, Aisha Hager, Nadira Haji, Sydney Hoffman, Analyse Keeton, Karwitha ""Beatrice"" Mamae, Jaret Thompson, Isabella Torres","45.174393, -93.355030","Unmanaged: wild plants/weeds, forest, or grassland",MS01,1,Soil_MS01_1,1SEovvwNo4XYUHQNXDzzjbAr4nutzK75b,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,8/28/2024,"Anoka, MN",Mel Melendrez-Vallard,Miss #1 rep #2,"Mel Melendrez-Vallard (Myself), Zainab Aljabri, Ellie Anderson, Yasmeen Balayah, Jesse Blick, Aisha Hager, Nadira Haji, Sydney Hoffman, Analyse Keeton, Karwitha ""Beatrice"" Mamae, Jaret Thompson, Isabella Torres","45.174393, -93.355030","Unmanaged: wild plants/weeds, forest, or grassland",MS01,2,Soil_MS01_2,1SEovvwNo4XYUHQNXDzzjbAr4nutzK75b,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,8/28/2024,"Anoka, MN",Mel Melendrez-Vallard,Miss #2 rep #2,"Mel Melendrez-Vallard (Myself), Zainab Aljabri, Ellie Anderson, Yasmeen Balayah, Jesse Blick, Aisha Hager, Nadira Haji, Sydney Hoffman, Analyse Keeton, Karwitha ""Beatrice"" Mamae, Jaret Thompson, Isabella Torres","45.174232, -93.354853","Unmanaged: wild plants/weeds, forest, or grassland",MS02,1,Soil_MS02_1,1L4pxPN_Fj7NMTKT4QEKaq9c3cO2iRKFE,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,8/28/2024,"Anoka, MN",Mel Melendrez-Vallard,Miss #2 rep #1,"Mel Melendrez-Vallard (Myself), Zainab Aljabri, Ellie Anderson, Yasmeen Balayah, Jesse Blick, Aisha Hager, Nadira Haji, Sydney Hoffman, Analyse Keeton, Karwitha ""Beatrice"" Mamae, Jaret Thompson, Isabella Torres","45.174232, -93.354853","Unmanaged: wild plants/weeds, forest, or grassland",MS02,2,Soil_MS02_2,1L4pxPN_Fj7NMTKT4QEKaq9c3cO2iRKFE,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,8/28/2024,"Anoka, MN",Mel Melendrez-Vallard,Miss #3 rep #1,"Mel Melendrez-Vallard (Myself), Zainab Aljabri, Ellie Anderson, Yasmeen Balayah, Jesse Blick, Aisha Hager, Nadira Haji, Sydney Hoffman, Analyse Keeton, Karwitha ""Beatrice"" Mamae, Jaret Thompson, Isabella Torres","45.174059, -93.354703","Unmanaged: wild plants/weeds, forest, or grassland",MS03,1,Soil_MS03_1,1HHyLy7ns-MCk3yvuEr0PC79MwrIBvHwJ,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Soil,Project,plastic bag,8/28/2024,"Anoka, MN",Mel Melendrez-Vallard,Miss #3 rep #2,"Mel Melendrez-Vallard (Myself), Zainab Aljabri, Ellie Anderson, Yasmeen Balayah, Jesse Blick, Aisha Hager, Nadira Haji, Sydney Hoffman, Analyse Keeton, Karwitha ""Beatrice"" Mamae, Jaret Thompson, Isabella Torres","45.174059, -93.354703","Unmanaged: wild plants/weeds, forest, or grassland",MS03,2,Soil_MS03_2,1HHyLy7ns-MCk3yvuEr0PC79MwrIBvHwJ,09/03/2024,sent,9/13/2024,Not applicable,Not applicable,Not applicable,Not applicable,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested,Not yet tested
Molecular,Project,1mL in 9mL DNA/RNA Shield,5/31/2023,"Baltimore, MD",Pilot (Hoffman and team),Decker Quad,"Ava, Elizabeth, Stephen, Fred","39.3262120, -76.6213047","Managed: mowed/tended lawns, yard, or park",B01,1,Molecular_B01_1,1TQ4lQDBbhQ0Rczf2g_AsmnjHsfgIN5RP,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,5/31/2023,"Baltimore, MD",Pilot (Hoffman and team),Wyman Dell,"Ava, Elizabeth, Stephen, Fred","39.3253092, -76.6180579","Managed: mowed/tended lawns, yard, or park",B02,1,Molecular_B02_1,14B_XDr6GmiixkYcRCtMPrlboFr6yHV9g,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,5/31/2023,"Baltimore, MD",Pilot (Hoffman and team),Stony Run,Ava; Elizabeth; Fred; Stephen,"39.3241847, -76.6263905","Unmanaged: wild plants/weeds, forest, or grassland",B03,1,Molecular_B03_1,1mgTAftS5EXaqPN-a7Seg2BKXaX2aZcNd,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/1/2023,"Baltimore, MD",Pilot (Hoffman and team),NDMU Playground,"Ava, Fred, Jenn, Stephen, Elizabeth, Tyler, Loraye, Madeline ","39.3519629, -76.6194265","Managed: mowed/tended lawns, yard, or park",B04,1,Molecular_B04_1,1L_XzHPIZefOsbPovznJJzdEqzz2LlSfi,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/1/2023,"Baltimore, MD",Pilot (Hoffman and team),NDMU Tennis Grove,"Ava, Fred, Jenn, Stephen, Elizabeth, Tyler, Loraye, Madeline ","39.3528954, -76.6188471","Unmanaged: wild plants/weeds, forest, or grassland",B05,1,Molecular_B05_1,1Puac4ceuMiCiHO6eIlTT2D0YunsAi7UQ,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/1/2023,"Baltimore, MD",Pilot (Hoffman and team),NDMU Library Stream,"Ava, Fred, Jenn, Stephen, Elizabeth, Tyler, Loraye, Madeline ","39.3496891, -76.6178148","Unmanaged: wild plants/weeds, forest, or grassland",B06,1,Molecular_B06_1,1oeucaanReM5nL6G4K1VFy1bQ9tTA9bbk,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/6/2023,"Baltimore, MD",Pilot (Hoffman and team),Druid Hill Park Playground ,"Ava, Elizabeth ","39.3212027, -76.6417958","Managed: mowed/tended lawns, yard, or park",B07,1,Molecular_B07_1,10xkePfbIWOZ60QMaNIXDyl0N7IqnZwak,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/6/2023,"Baltimore, MD",Pilot (Hoffman and team),Druid Hill Park Thicket,"Ava, Elizabeth ","39.3219790, -76.6415973","Unmanaged: wild plants/weeds, forest, or grassland",B08,1,Molecular_B08_1,1uKI3nE39rrjEO5gwHXkxVBlqrdtg7jLi,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/6/2023,"Baltimore, MD",Pilot (Hoffman and team),Druid Hill Park Hiking Trail,"Ava, Elizabeth ","39.3204848, -76.6444267","Unmanaged: wild plants/weeds, forest, or grassland",B09,1,Molecular_B09_1,1V47nj_2yMm1DAzmp9amQhu8WQkttvtDe,06/21/2023,sent,Not applicable,06/28/2023,06/28/2023,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/6/2023,"Baltimore, MD",Pilot (Hoffman and team),Druid Hill Park Baseball Field,"Ava, Elizabeth ","39.3195710, -76.6441182","Managed: mowed/tended lawns, yard, or park",B10,1,Molecular_B10_1,1SKT1JpADnzUQaPP5OQEiuzWrHzTXkpEs,06/21/2023,sent,Not applicable,06/28/2023,FALSE,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,6/6/2023,"Baltimore, MD",Pilot (Hoffman and team),Gwynns Grassland ,"Ava, Elizabeth ","39.2725685, -76.6515768","Unmanaged: wild plants/weeds, forest, or grassland",B11,1,Molecular_B11_1,1uocCMOo_15LMz62b9d6ZiiTMpuWOQgvX,06/21/2023,sent,Not applicable,06/28/2023,06/28/2023,FALSE,JHU,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
